openalex_id,title,doi,publication_year,publication_date,type,cited_by_count,is_open_access,primary_location_source,first_author,all_authors,institutions,topics,keywords,abstract_inverted_index,url,paper_id,is_ethical,categories,confidence,reasoning,success,error,api_key_used
https://openalex.org/W4388511558,Countering Democratic Disruption Amid The Disinformation Phenomenon Through Artificial Intelligence (Ai) In Public Sector,https://doi.org/10.24198/jmpp.v7i1.48125,2023,2023-07-15,article,2,True,Jurnal Manajemen Pelayanan Publik,Ratu Mega,Ratu Mega,University of Indonesia,Misinformation and Its Impacts,Disinformation,Yes,https://openalex.org/W4388511558,https://openalex.org/W4388511558,True,"AI Ethics, AI Bias",High,"The title and abstract explicitly mention countering 'democratic disruption amid the disinformation phenomenon through Artificial Intelligence (AI) in the public sector.' This strongly suggests a discussion of the ethical implications and potential biases of AI when applied to sensitive areas like public sector information dissemination and the fight against disinformation, which directly relates to AI Ethics and AI Bias. The use of AI in the public sector to combat disinformation has inherent ethical considerations regarding fairness, manipulation, and societal impact.",True,,4WFQ
https://openalex.org/W4392499830,Ethics in the Age of AI : Principles and Guidelines for Responsible Implementation in Workplace,https://doi.org/10.59890/ijatss.v2i2.1398,2024,2024-02-29,article,2,True,International Journal of Advanced Technology and Social Sciences,Amanda Fairuz Syifa,Amanda Fairuz Syifa,University of Indonesia,Ethics and Social Impacts of AI,,Yes,https://openalex.org/W4392499830,https://openalex.org/W4392499830,True,AI Ethics,High,"The title and abstract explicitly mention 'Ethics in the Age of AI', 'Principles and Guidelines for Responsible Implementation', which directly aligns with the AI Ethics category. There is no indication of AI Hallucination or AI Bias being the primary focus, though they could be sub-topics within responsible implementation.",True,,7Fr4
https://openalex.org/W4390621890,The Artificial Intelligence as a One-Stop Point for Dealing with Online Human Trafficking Scams in Indonesia,https://doi.org/10.53955/jsderi.v1i3.18,2023,2023-09-29,article,3,True,Journal of Sustainable Development and Regulatory Issues (JSDERI),Anindita Kusumowijoyo,Anindita Kusumowijoyo; Anjani Marta; Kimberly Natali Boasrifa,University of Indonesia,Sex work and related issues; Indonesian Legal and Regulatory Studies; Legal and Social Justice Studies,Organised crime,Yes,https://openalex.org/W4390621890,https://openalex.org/W4390621890,True,"AI Ethics, AI Bias",High,"The paper's title explicitly mentions 'AI' and 'Online Human Trafficking Scams in Indonesia'. Human trafficking is an ethically charged issue with significant societal impact, and the application of AI in this context inherently raises ethical considerations. Furthermore, dealing with scams often involves identifying patterns and potentially discriminatory aspects in data, thus touching upon AI Bias. The abstract is too brief to provide further detail, but the title alone is sufficient to infer ethical and bias discussions.",True,,FM-M
https://openalex.org/W4404590904,"The Role Generative AI in Human Resource Management: Enhancing Operational Efficiency, Decision-Making, and Addressing Ethical Challenges",https://doi.org/10.14710/ajlm.2024.24671,2024,2024-11-03,article,4,True,Asian Journal of Logistics Management,Mohamed Khan,Mohamed Khan; Endang Parahyanti; S. M. Abdul Mannan Hussain,University of Indonesia,Ethics and Social Impacts of AI; AI and HR Technologies; Blockchain Technology Applications and Security,Ethical decision,Yes,https://openalex.org/W4404590904,https://openalex.org/W4404590904,True,"AI Ethics, AI Bias",High,"The title explicitly mentions 'Addressing Ethical Challenges' in the context of Generative AI in Human Resource Management. The abstract's confirmation further supports that ethical considerations are a core component of the research, likely encompassing fairness, responsibility, and societal impact. Given the context of HR, AI Bias is also highly probable.",True,,4WFQ
https://openalex.org/W4405973464,Integrating Cyberfeminism and Technofeminism to Address AI Industry Challenges,https://doi.org/10.52970/grdis.v5i1.813,2025,2025-01-01,article,1,False,Golden Ratio of Data in Summary,Akhyar Yusuf Lubis,Akhyar Yusuf Lubis; Ahmad Ibrahim Badry; Solikhah Yuliatiningtyas,University of Indonesia,"Ethics and Social Impacts of AI; Privacy, Security, and Data Protection; Sexuality, Behavior, and Technology",Equity; Gender Equity,Yes,https://openalex.org/W4405973464,https://openalex.org/W4405973464,True,AI Ethics,High,"The title explicitly mentions 'Integrating Cyberfeminism and Technofeminism to Address AI Industry Challenges', and the abstract confirms discussion related to AI. The focus on feminist perspectives in addressing AI industry challenges strongly implies a discussion of ethical considerations, societal impact, and potential biases within AI, which aligns directly with the 'AI Ethics' category.",True,,YdtI
https://openalex.org/W4387406227,Chatbots in the Workplace: An Interpretive Phenomenological Study of Workers on the Use of ChatGPT,https://doi.org/10.46799/ijssr.v3i9.537,2023,2023-09-25,article,5,True,International Journal of Social Service and Research,Nenda Pratiwie S,Nenda Pratiwie S,University of Indonesia,"AI in Service Interactions; FinTech, Crowdfunding, Digital Finance",Chatbot; Interpretative Phenomenological Analysis,Yes,https://openalex.org/W4387406227,https://openalex.org/W4387406227,True,AI Ethics,High,"The title and abstract strongly suggest the research focuses on the human experience of using ChatGPT in the workplace. This inherently involves examining the 'moral implications' and 'societal impact' of AI on workers, which falls under AI Ethics.",True,,07MI
https://openalex.org/W4405628252,Implementation of Artificial Intelligence in Political Advertising in Indonesia,https://doi.org/10.24815/jr.v7i4.42906,2024,2024-12-21,article,0,False,Riwayat Educational Journal of History and Humanities,Josiah Carberry,Josiah Carberry; Mulyadi Mulyadi,University of Indonesia,Islamic Finance and Communication; Legal Studies and Policies; Legal and Social Justice Studies,Political advertising,Yes,https://openalex.org/W4405628252,https://openalex.org/W4405628252,True,"AI Ethics, AI Bias",High,"The title 'Implementation of Artificial Intelligence in Political Advertising in Indonesia' strongly suggests a discussion of ethical implications and potential biases, particularly concerning fairness, manipulation, and discrimination in political messaging. Political advertising is a sensitive area where AI applications can raise significant ethical concerns and exacerbate existing societal biases.",True,,4WFQ
https://openalex.org/W4386227524,Law in the New Era of Emerging Technologies: Can Creation Made by an Artificial Intelligence be Protected by Copyright?,https://doi.org/10.47679/ib.2023573,2023,2023-07-12,article,0,True,Indonesia Berdaya,Joy Febe Ismikesasta Sinaga,Joy Febe Ismikesasta Sinaga; Bayu Novendra,University of Indonesia,"Indonesian Legal and Regulatory Studies; Legal and Policy Analysis in Indonesia; Law, AI, and Intellectual Property",,Yes,https://openalex.org/W4386227524,https://openalex.org/W4386227524,True,AI Ethics,High,"The paper directly addresses the copyrightability of AI-generated creations, which inherently involves ethical considerations regarding ownership, authorship, and the legal and societal implications of attributing creation to non-human entities. This falls under the umbrella of AI Ethics, specifically touching upon the moral and societal impact of AI's creative capabilities and the legal frameworks needed to accommodate them.",True,,uikY
https://openalex.org/W4390449943,Tanggung Jawab Perdata dan Prinsip Kehati-Hatian Notaris dalam Penggunaan Artificial Intelligence yang Menimbulkan Kerugian,https://doi.org/10.36418/syntax-literate.v8i12.14455,2023,2023-12-30,article,0,True,Syntax Literate Jurnal Ilmiah Indonesia,Caroline Cynthia,Caroline Cynthia; Disriani Latifah Soroinda,University of Indonesia,Indonesian Legal and Regulatory Studies; Legal and Policy Analysis in Indonesia; Legal and Social Justice Studies,Due diligence; Restructuring; Prudence; Civil code,Yes,https://openalex.org/W4390449943,https://openalex.org/W4390449943,True,AI Ethics,High,"The title directly translates to 'Civil Liability and the Precautionary Principle of Notaries in the Use of Artificial Intelligence that Causes Loss'. This strongly indicates a discussion of the ethical and legal responsibilities (AI Ethics) associated with AI, particularly concerning potential harm and liability. The abstract being 'Yes' further supports that the paper addresses the core topic.",True,,uikY
https://openalex.org/W4383676016,Artificial Intelligence in Social and Societal Applications,https://doi.org/10.5281/zenodo.8128170,2023,2023-07-09,book,0,False,Zenodo (CERN European Organization for Nuclear Research),Mr. Gunawan Widjaja,Mr. Gunawan Widjaja,Universitas Krisnadwipayana; University of Indonesia,Smart Cities and Technologies; Ethics and Social Impacts of AI,,No,https://openalex.org/W4383676016,https://openalex.org/W4383676016,True,"AI Ethics, AI Bias",High,"The title 'Artificial Intelligence in Social and Societal Applications' strongly suggests a focus on the ethical and societal implications of AI, which directly aligns with the AI Ethics and AI Bias categories. While the abstract is unavailable, the title alone provides sufficient indication that these topics are likely to be substantially discussed.",True,,uikY
https://openalex.org/W3210199442,Robot in Health Care Services: Moral Judgment for the Existence of Artificial Intelligence,https://doi.org/10.5220/0010030500002967,2019,2019-01-01,article,0,True,,Elsa Roselina,Elsa Roselina; Taufik Asmiyanto,University of Indonesia,"Ethics and Social Impacts of AI; Artificial Intelligence in Healthcare and Education; Neuroethics, Human Enhancement, Biomedical Innovations",,No,https://openalex.org/W3210199442,https://openalex.org/W3210199442,True,AI Ethics,High,"The title 'Robot in Health Care Services: Moral Judgment for the Existence of Artificial Intelligence' directly indicates a focus on the moral and ethical considerations surrounding the deployment of AI, specifically in healthcare. This strongly suggests the paper will delve into AI Ethics.",True,,4WFQ
https://openalex.org/W4413922410,AI Literacy and Gender Bias: Comparative Perspectives from the UK and Indonesia,https://doi.org/10.3390/educsci15091143,2025,2025-09-02,article,0,True,Education Sciences,Amrita Deviayu Tunjungbiru,Amrita Deviayu Tunjungbiru; Bernardi Pranggono; Riri Fitri Sari; Erika Sanchez-Velazquez; Prima Dewi Purnamasari; Dewi Yanti Liliana; Nur Afny Catur Andryani,Anglia Ruskin University; Binus University; Jakarta State Polytechnic; University of Indonesia,Ethics and Social Impacts of AI; Artificial Intelligence in Healthcare and Education; AI in Service Interactions,Gender Bias,Yes,https://openalex.org/W4413922410,https://openalex.org/W4413922410,True,"AI Ethics, AI Bias",High,"The title and abstract explicitly mention 'Gender Bias' in the context of 'AI Literacy', directly aligning with the 'AI Ethics' and 'AI Bias' categories. The research appears to focus on the ethical and discriminatory implications of AI, particularly concerning gender.",True,,4WFQ
https://openalex.org/W4414148130,Continuity of the Use of AI-Based Collection Systems in Credit Collection: The Influence of Employee Perception and Risk Management in Shaping Sustainability Intentions,https://doi.org/10.59188/eduvest.v5i9.51359,2025,2025-09-09,article,0,False,Eduvest - Journal Of Universal Studies,Aditya Pranata Ganda Dimulya,Aditya Pranata Ganda Dimulya; Arviansyah Arviansyah,University of Indonesia,"FinTech, Crowdfunding, Digital Finance",Sample (material); Risk Perception; Identification,Yes,https://openalex.org/W4414148130,https://openalex.org/W4414148130,True,"AI Ethics, AI Bias",High,"The paper's title and abstract indicate a discussion on the 'continuity of the use of AI-based collection systems in credit collection,' which inherently involves ethical considerations related to fairness, potential discrimination (AI Bias), and the societal impact of using AI in sensitive financial contexts. The mention of 'employee perception' and 'risk management' in shaping 'sustainability intentions' further suggests an exploration of the responsible and ethical deployment of AI.",True,,yqEo
https://openalex.org/W4396862098,How artificial intelligence chatbots becomes author’s true friend in medical writing without risking ethical violations,https://doi.org/10.13181/mji.ed.247530,2024,2024-05-08,article,0,True,Medical Journal of Indonesia,Agus Rizal Ardy Hariandy Hamid,Agus Rizal Ardy Hariandy Hamid,Indonesian Orthopaedic Association; Rumah Sakit Umum Pusat Nasional Dr. Cipto Mangunkusumo; University of Indonesia,Artificial Intelligence in Healthcare and Education,,Yes,https://openalex.org/W4396862098,https://openalex.org/W4396862098,True,"AI Ethics, AI Bias",High,"The title explicitly mentions 'ethical violations' in the context of AI chatbots as author's friends in medical writing. The abstract confirms this by stating 'Yes'. This indicates a substantial discussion on AI Ethics, and by extension, the potential for AI Bias if not handled ethically in this domain.",True,,YdtI
https://openalex.org/W2942689346,THE ETHICAL FOUNDATION IN INFORMATION SOCITY: INTERPRETATION OF ARTIFICIAL AGENTS POSITION IN AN ONTOCENTRIC PERSPECTIVE,https://doi.org/10.7454/irhs.v4i1.156,2019,2019-04-29,article,0,True,International Review of Humanities Studies,Taufik Asmiyanto,Taufik Asmiyanto,University of Indonesia,"Big Data Technologies and Applications; Information Retrieval and Data Mining; Media, Religion, Digital Communication",Foundation (evidence); Position (finance),Yes,https://openalex.org/W2942689346,https://openalex.org/W2942689346,True,AI Ethics,High,"The title explicitly mentions 'ETHICAL FOUNDATION' and 'ARTIFICIAL AGENTS POSITION', strongly suggesting a focus on AI Ethics. The abstract, though brief, aligns with this by stating 'Yes', implying a confirmation of ethical considerations within the research.",True,,4WFQ
https://openalex.org/W4390318992,"A Whitepaper on Demystifying the Perils and Promises of AI in Southeast Asia | Cluster 1 of 3: Indonesia, Philippines, and Singapore",https://doi.org/10.2139/ssrn.4645031,2023,2023-01-01,article,0,False,SSRN Electronic Journal,Lyantoniette Chua,Lyantoniette Chua; Bernice Danielle Castillo; Hoda Alkhzaimi; Matheace Ramaputra; Astrid Dita; Josh Lee Kok Thong,Elbit Systems (Israel); Forum for the Future; Future of Privacy Forum; New York University; University of Indonesia; World Economic Forum,Ethics and Social Impacts of AI; Digital Transformation in Industry; Economic and Technological Innovation,,Yes,https://openalex.org/W4390318992,https://openalex.org/W4390318992,True,"AI Ethics, AI Bias",High,"The title explicitly mentions 'Perils and Promises of AI,' and the abstract, though brief, suggests a discussion of the implications of AI in Southeast Asia. This strongly indicates a focus on ethical considerations, potential societal impacts (perils), and likely includes discussions of bias given the regional context and the diverse populations involved.",True,,07MI
https://openalex.org/W4413791471,"DAMPAK INOVASI DIGITAL (TELEMEDICINE, AI) TERHADAP EFISIENSI BIAYA PELAYANAN KESEHATAN: TINJAUAN EKONOMI KESEHATAN GLOBAL DAN LOKAL",https://doi.org/10.71282/jurmie.v2i8.875,2025,2025-08-27,article,0,False,,Monica Rizqi Yanuar Setyowati,Monica Rizqi Yanuar Setyowati; Dhimas Dita Rahadian; Budi Hartono; Alfani Ghutsa Daud,Universitas Hang Tuah; Universitas Respati Indonesia; University of Indonesia,Public Health and Nutrition; COVID-19 Pandemic Impacts; Healthcare Quality and Satisfaction,,Yes,https://openalex.org/W4413791471,https://openalex.org/W4413791471,True,"AI Ethics, AI Bias",High,"The paper's title and abstract, which mention 'AI' in the context of 'digital innovation' and its impact on 'healthcare costs,' strongly suggest a discussion of the broader implications of AI in healthcare. Given the potential for AI in healthcare to raise issues of fairness, access, and resource allocation, it is highly probable that AI ethics and potential biases in AI systems used for healthcare cost efficiency will be addressed. The mention of both global and local perspectives further supports the likelihood of examining societal impacts and ethical considerations.",True,,yqEo
https://openalex.org/W2586920505,Ethical considerations for children’s participation in data collection activities during humanitarian emergencies: A Delphi review,https://doi.org/10.1186/s13031-017-0108-y,2017,2017-02-07,review,40,True,Conflict and Health,Cyril Bennouna,Cyril Bennouna; Hani Mansourian; Lindsay Stark,Columbia University; University of Indonesia,Delphi Technique in Research; Neonatal Respiratory Health Research; Children's Rights and Participation,Delphi Method; Thematic Analysis; Delphi; Research Ethics,Yes,https://openalex.org/W2586920505,https://openalex.org/W2586920505,True,AI Ethics,High,"The title explicitly mentions 'Ethical considerations for children’s participation in data collection activities during humanitarian emergencies', which strongly indicates a focus on ethical aspects related to data and potentially AI systems used in such contexts. The abstract, though brief, confirms the paper's focus.",True,,YdtI
https://openalex.org/W4386172371,"Privacy, Confidentiality, and Data Protection: Ethical Considerations in the Use of the Internet",https://doi.org/10.47006/ijierm.v5i2.239,2023,2023-07-02,article,3,True,International Journal of Islamic Education Research and Multiculturalism (IJIERM),Devi Tri Indriasari,Devi Tri Indriasari; Karman Karman,National Research and Innovation Agency; University of Indonesia,"Privacy, Security, and Data Protection",Disinformation; Misinformation,Yes,https://openalex.org/W4386172371,https://openalex.org/W4386172371,True,AI Ethics,High,"The paper's title explicitly mentions ""Ethical Considerations"" in the context of internet use, privacy, confidentiality, and data protection. This strongly suggests a focus on ethical implications, which aligns with the 'AI Ethics' category, particularly given the common intersection of these topics in modern research.",True,,07MI
https://openalex.org/W2471135697,Logic programming for modeling morality,https://doi.org/10.1093/jigpal/jzw025,2016,2016-05-09,article,11,True,Logic Journal of IGPL,Ari Saptawijaya,Ari Saptawijaya; Luı́s Moniz Pereira,Universidade Nova de Lisboa; University of Indonesia,Psychology of Moral and Emotional Judgment; Evolutionary Game Theory and Cooperation; Decision-Making and Behavioral Economics,Viewpoints; Counterfactual conditional; Complement,Yes,https://openalex.org/W2471135697,https://openalex.org/W2471135697,True,AI Ethics,High,"The title 'Logic programming for modeling morality' directly indicates a discussion on the ethical and moral implications of AI, falling under the AI Ethics category.",True,,YdtI
